Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","100","India","5510","Production","531","Cherries","2019","2019","tonnes","11107","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2010","2010","ha","7188","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2011","2011","ha","7502","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2012","2012","ha","8000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2013","2013","ha","8000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2014","2014","ha","8215","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2015","2015","ha","8644","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2016","2016","ha","8969","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","9274","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2018","2018","ha","9581","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","401","Chillies and peppers, green","2019","2019","ha","9892","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2010","2010","hg/ha","86170","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2011","2011","hg/ha","85777","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2012","2012","hg/ha","85000","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2013","2013","hg/ha","85000","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2014","2014","hg/ha","84741","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2015","2015","hg/ha","84277","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2016","2016","hg/ha","83860","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","83483","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2018","2018","hg/ha","83112","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","401","Chillies and peppers, green","2019","2019","hg/ha","82730","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2010","2010","tonnes","61939","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2011","2011","tonnes","64350","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2012","2012","tonnes","68000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2013","2013","tonnes","68000","F","FAO estimate"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2014","2014","tonnes","69615","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2015","2015","tonnes","72849","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2016","2016","tonnes","75214","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","77422","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2018","2018","tonnes","79630","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5510","Production","401","Chillies and peppers, green","2019","2019","tonnes","81837","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2010","2010","ha","46300","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2011","2011","ha","56500","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2012","2012","ha","63000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2013","2013","ha","66000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2014","2014","ha","71000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2015","2015","ha","78000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2016","2016","ha","81000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2017","2017","ha","83000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2018","2018","ha","89000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","661","Cocoa, beans","2019","2019","ha","94000","","Official data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2010","2010","hg/ha","2786","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2011","2011","hg/ha","2549","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2012","2012","hg/ha","2063","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2013","2013","hg/ha","1970","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2014","2014","hg/ha","2113","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2015","2015","hg/ha","2051","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2016","2016","hg/ha","2099","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2017","2017","hg/ha","2289","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2018","2018","hg/ha","2247","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5419","Yield","661","Cocoa, beans","2019","2019","hg/ha","2553","Fc","Calculated data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2010","2010","tonnes","12900","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2011","2011","tonnes","14400","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2012","2012","tonnes","13000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2013","2013","tonnes","13000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2014","2014","tonnes","15000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2015","2015","tonnes","16000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2016","2016","tonnes","17000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2017","2017","tonnes","19000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2018","2018","tonnes","20000","","Official data"
"QCL","Crops and livestock products","100","India","5510","Production","661","Cocoa, beans","2019","2019","tonnes","24000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2010","2010","ha","1895900","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2011","2011","ha","2070820","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2012","2012","ha","2137000","","Official data"
"QCL","Crops and livestock products","100","India","5312","Area harvested","249","Coconuts","2013","2013","ha","2140000","","Official data"
